# RA              DEC                 z             sig               n200
 34.1226	-8.37975	     0.5	    7.31	      17
 34.1121	-8.31331	     0.5	   4.373	       5
 34.0597	-7.75486	     0.6	   5.959	      30
  34.045	-8.36106	     0.5	    6.24	      26
 34.5355	-8.34445	     0.7	   4.284	       9
 34.4873	-7.70711	     0.6	   4.244	      19
 34.4098	-7.59501	     0.6	   3.638	      17
 34.3993	 -7.8296	     0.6	   4.759	      16
 34.3343	-7.82129	     0.7	   4.844	      21
 34.2882	-7.58463	     0.7	   5.778	      24
 34.0786	-8.01021	     0.8	   4.761	      22
 34.0346	-8.01852	     0.6	   5.156	      24
 34.5733	-7.98322	     0.8	   5.033	      20
 34.5481	-8.04135	     0.9	   5.218	      29
 34.4014	-7.72372	     0.8	   5.834	      27
 34.3636	-8.04343	     0.8	   3.846	      16
 34.1981	-8.10779	     0.8	   4.627	      28
 34.1163	-7.86904	     0.7	   4.487	      21
 34.9359	-7.57217	     0.8	   4.937	      15
 34.6236	-7.89188	     0.9	   5.217	      36
 34.5544	-7.94793	     0.9	   4.331	      25
 34.5313	-8.06419	     0.8	   4.472	      23
 34.5292	-7.87942	     0.8	   3.727	      18
 34.4831	-8.03928	     0.8	   3.999	      18
 34.4412	-7.76939	       1	   4.113	      27
 34.4685	-7.98738	     0.9	   4.628	      28
 34.4286	-8.04343	     0.8	   4.606	      16
 34.3008	-7.90018	     0.9	   6.946	      38
 34.1708	-8.13893	     0.8	   6.119	      32
 34.1247	-8.04966	     0.8	   3.764	      13
 34.1037	-7.80676	     0.8	    4.52	      19
 34.9631	-8.36521	     0.9	    4.66	      21
 34.9527	-7.88357	     0.9	   4.592	      24
 34.8458	-7.86489	     0.9	    3.86	      21
 34.7284	-8.25103	       1	   4.427	      22
  34.284	-7.77147	       1	    4.86	      22
 34.0534	-7.94793	     0.9	   3.812	      19
  34.761	-8.88144	     0.3	   3.538	       6
 34.7442	-9.05375	     0.3	   4.814	      10
 34.6938	-8.54098	     0.3	   3.521	       7
 34.5614	-9.16586	     0.3	   4.789	       8
 34.9438	-8.85653	     0.5	   3.971	      15
 34.9438	-8.63855	     0.5	   3.914	       6
 34.8135	-8.59703	     0.5	   3.783	      11
 34.6938	-8.54098	     0.5	   4.099	      10
 34.6139	-8.84408	     0.5	   3.617	       9
 34.6055	-8.91051	     0.5	   4.988	      13
 34.2525	-9.10566	     0.5	    5.49	      18
 34.1285	-8.82954	     0.5	   5.054	       8
 34.0655	-8.65516	     0.5	   3.808	       7
 34.8766	-9.04753	     0.7	   3.793	       9
 34.7127	-8.92919	     0.7	   3.574	      16
 34.6559	-9.25928	     0.7	   3.525	      12
 34.6412	-8.74443	     0.7	    6.01	      19
 34.6076	-9.05998	     0.7	   3.588	      12
 34.2462	-9.32572	     0.7	   4.364	      16
 34.1853	 -8.9977	     0.7	   4.919	      14
 34.1243	-8.42057	     0.7	   3.879	      18
 34.9585	-8.68215	     0.9	   4.237	      16
 34.9123	-8.76103	     0.9	   4.286	      16
 34.6769	-8.67799	     0.9	   5.034	      24
 34.6076	-8.67177	     0.9	   4.144	      27
 34.5719	-9.25721	     0.9	   3.874	      11
 34.4983	-9.30288	     0.9	   5.379	      15
 34.4899	-8.79633	     0.9	   4.737	      20
 34.4689	-8.76311	     0.9	   4.153	      15
 34.4647	-9.31326	     0.9	   4.113	      11
 34.3912	-9.04753	     0.9	   3.862	      15
 34.3702	-8.94788	     0.9	   5.586	      15
 34.2021	-9.11396	     0.9	   5.366	      25
 34.1454	-8.80671	     0.9	   3.995	      11
 34.0907	-9.28835	     0.9	   3.645	      13
 34.0403	-9.05168	     0.9	   4.031	      15
 34.7862	-9.23645	     0.2	   6.005	      12
 34.7715	-9.32779	     0.2	    5.55	      11
 34.6034	-9.02469	     0.2	    3.65	       6
  34.492	-9.23229	     0.2	   6.475	      19
 34.2672	-9.11396	     0.2	   3.566	       7
 34.0844	-8.73612	     0.2	   6.086	       9
 34.0676	 -9.1534	     0.2	   5.055	      21
 34.8135	-9.19285	     0.4	   4.483	      10
 34.7085	-8.43302	     0.4	    3.61	       8
  34.574	-9.10358	     0.4	   3.862	      10
 34.4857	-8.76103	     0.4	    3.52	       9
 34.4773	 -8.4953	     0.4	   3.896	      12
 34.4458	-9.23229	     0.4	   4.612	      12
  34.366	-9.06829	     0.4	   3.963	       2
 34.7085	-9.19908	     0.6	   3.685	      11
 34.6959	-8.49945	     0.6	   4.035	       6
 34.6727	-9.32364	     0.6	   3.657	      14
